x,y,z,u
0.34906585, 0.34906585, 0.99596752, 22.6097305844751
0.41253237, 0.34906585, 0.99873032, 22.497453388611973
0.47599889, 0.34906585, 0.98006223, 22.372257201094744
0.53946541, 0.34906585, 0.93700106, 22.212662541943573
0.60293192, 0.34906585, 0.86818314, 22.004182806435384
0.66639844, 0.34906585, 0.77374739, 21.731875637653218
0.72986496, 0.34906585, 0.65521338, 21.38430541330516
0.79333148, 0.34906585, 0.51533721, 20.927203307914372
0.856798, 0.34906585, 0.35794491, 20.374724963973186
0.92026451, 0.34906585, 0.18774368, 19.714986398499615
0.98373103, 0.34906585, 0.01011305, 18.924671923389468
1.04719755, 0.34906585, -0.16912003, 18.069736622511414
1.11066407, 0.34906585, -0.3439165, 17.191174336121808
1.17413059, 0.34906585, -0.50826424, 16.321464117959774
1.23759711, 0.34906585, -0.65641335, 15.522180324415475
1.30106362, 0.34906585, -0.78310003, 14.824999646478643
1.36453014, 0.34906585, -0.88375147, 14.253493514420656
1.42799666, 0.34906585, -0.95466466, 13.810784127263993
1.49146318, 0.34906585, -0.99315294, 13.479821221270688
1.5549297, 0.34906585, -0.99765493, 13.207830307971083
1.61839622, 0.34906585, -0.96780214, 12.916005998464673
1.68186273, 0.34906585, -0.90444265, 12.55141203785254
1.74532925, 0.34906585, -0.80962008, 12.099326547729047
1.80879577, 0.34906585, -0.6865085, 11.563779904949987
1.87226229, 0.34906585, -0.53930554, 10.958842374446695
1.93572881, 0.34906585, -0.37308769, 10.302065791421017
1.99919533, 0.34906585, -0.1936328, 9.613532318726131
2.06266184, 0.34906585, -0.00721619, 8.916308057987818
2.12612836, 0.34906585, 0.17961212, 8.230916464248105
2.18959488, 0.34906585, 0.3602612, 7.5799892193231795
2.2530614, 0.34906585, 0.5283354, 6.981580657084959
2.31652792, 0.34906585, 0.67786451, 6.451304957208053
2.37999443, 0.34906585, 0.80351931, 6.000714138044615
2.44346095, 0.34906585, 0.90080489, 5.636433086214699
2.50692747, 0.34906585, 0.96622446, 5.356547932435007
2.57039399, 0.34906585, 0.99740779, 5.144109821923877
2.63386051, 0.34906585, 0.99319939, 4.956927447178434
2.69732703, 0.34906585, 0.95370332, 4.740470594015576
2.76079354, 0.34906585, 0.88028268, 4.46313126619199
2.82426006, 0.34906585, 0.77551384, 4.116958897267812
2.88772658, 0.34906585, 0.64309695, 3.704619474750178
2.9511931, 0.34906585, 0.48772574, 3.2330002076633746
3.01465962, 0.34906585, 0.31492131, 2.710459767352798
3.07812614, 0.34906585, 0.13083587, 2.1455662373289495
3.14159265, 0.34906585, -0.05796667, 1.5474942525876263
-3.14159265, 0.41253237, -0.08082084, 1.5138076301138845
-3.07812614, 0.41253237, 0.107628, 2.100894012198707
-3.01465962, 0.41253237, 0.29218827, 2.6600504077454783
-2.9511931, 0.41253237, 0.46631311, 3.182279142849667
-2.88772658, 0.41253237, 0.62383881, 3.6564191983445085
-2.82426006, 0.41253237, 0.75920353, 4.07400964827695
-2.76079354, 0.41253237, 0.86764388, 4.427002837343392
-2.69732703, 0.41253237, 0.94536232, 4.711946669398754
-2.63386051, 0.41253237, 0.98965953, 4.934632563663751
-2.57039399, 0.41253237, 0.99902697, 5.121881185639235
-2.50692747, 0.41253237, 0.97319659, 5.325895450481106
-2.44346095, 0.41253237, 0.91314588, 5.592337391239383
-2.37999443, 0.41253237, 0.82105841, 5.940603685440745
-2.31652792, 0.41253237, 0.70024124, 6.374951935981396
-2.2530614, 0.41253237, 0.55500254, 6.889650959470855
-2.18959488, 0.41253237, 0.39049381, 7.473671624210401
-2.12612836, 0.41253237, 0.2125227, 8.113399803352944
-2.06266184, 0.41253237, 0.02734308, 8.78973719078868
-1.99919533, 0.41253237, -0.15856964, 9.48265090333638
-1.93572881, 0.41253237, -0.33875006, 10.169592852927872
-1.87226229, 0.41253237, -0.50697255, 10.830338538858863
-1.80879577, 0.41253237, -0.65747109, 11.443185602568228
-1.74532925, 0.41253237, -0.78514099, 11.990100442523994
-1.68186273, 0.41253237, -0.88571552, 12.4583341165035
-1.61839622, 0.41253237, -0.9559108, 12.838785249498367
-1.5549297, 0.41253237, -0.99353407, 13.141668536642342
-1.49146318, 0.41253237, -0.99755125, 13.408555539139348
-1.42799666, 0.41253237, -0.96811157, 13.713975457820423
-1.36453014, 0.41253237, -0.90652847, 14.118624175297091
-1.30106362, 0.41253237, -0.81521747, 14.646330365334444
-1.23759711, 0.41253237, -0.69759333, 15.298245794218005
-1.17413059, 0.41253237, -0.55793024, 16.056325053340064
-1.11066407, 0.41253237, -0.40119007, 16.88878145047625
-1.04719755, 0.41253237, -0.2328247, 17.760892009742403
-0.98373103, 0.41253237, -0.05855934, 18.603538525981282
-0.92026451, 0.41253237, 0.11583578, 19.40554177124409
-0.856798, 0.41253237, 0.28477761, 20.08781706304708
-0.79333148, 0.41253237, 0.44309916, 20.679601086397923
-0.72986496, 0.41253237, 0.58626776, 21.171202186060984
-0.66639844, 0.41253237, 0.71058663, 21.545919417600487
-0.60293192, 0.41253237, 0.81337431, 21.84805412870247
-0.53946541, 0.41253237, 0.89311739, 22.07635135407295
-0.47599889, 0.41253237, 0.94959175, 22.255459807767846
-0.41253237, 0.41253237, 0.98394553, 22.39095148144529
-0.34906585, 0.41253237, 0.99873032, 22.497173821994064
-0.28559933, 0.41253237, 0.997852, 22.589043313729256
-0.22213281, 0.41253237, 0.98638738, 22.675576394404864
-0.1586663, 0.41253237, 0.97018173, 22.75524817889338
-0.09519978, 0.41253237, 0.95513742, 22.816545219109965
-0.03173326, 0.41253237, 0.9461903, 22.850772937024793
0.03173326, 0.41253237, 0.9461903, 22.850897559793896
0.09519978, 0.41253237, 0.95513742, 22.81807624475318
0.1586663, 0.41253237, 0.97018173, 22.75536921663092
0.22213281, 0.41253237, 0.98638738, 22.676314272676933
0.28559933, 0.41253237, 0.997852, 22.58832628121972
0.34906585, 0.41253237, 0.99873032, 22.497468370909036
0.41253237, 0.41253237, 0.98394553, 22.391061570731218
0.47599889, 0.41253237, 0.94959175, 22.25495403178091
0.53946541, 0.41253237, 0.89311739, 22.07817601019969
0.60293192, 0.41253237, 0.81337431, 21.84810849713097
0.66639844, 0.41253237, 0.71058663, 21.550630996838528
0.72986496, 0.41253237, 0.58626776, 21.15886237714974
0.79333148, 0.41253237, 0.44309916, 20.685829478759356
0.856798, 0.41253237, 0.28477761, 20.098597002630616
0.92026451, 0.41253237, 0.11583578, 19.39809318038447
0.98373103, 0.41253237, -0.05855934, 18.603892141416143
1.04719755, 0.41253237, -0.2328247, 17.76040354641591
1.11066407, 0.41253237, -0.40119007, 16.889069866050935
1.17413059, 0.41253237, -0.55793024, 16.056122991178377
1.23759711, 0.41253237, -0.69759333, 15.29815835531196
1.30106362, 0.41253237, -0.81521747, 14.64589668127387
1.36453014, 0.41253237, -0.90652847, 14.118127543264938
1.42799666, 0.41253237, -0.96811157, 13.714378476011555
1.49146318, 0.41253237, -0.99755125, 13.408558412811049
1.5549297, 0.41253237, -0.99353407, 13.14157644048495
1.61839622, 0.41253237, -0.9559108, 12.838869343042393
1.68186273, 0.41253237, -0.88571552, 12.45743845749565
1.74532925, 0.41253237, -0.78514099, 11.99025473227254
1.80879577, 0.41253237, -0.65747109, 11.44323926445881
1.87226229, 0.41253237, -0.50697255, 10.829945993377741
1.93572881, 0.41253237, -0.33875006, 10.16918098983441
1.99919533, 0.41253237, -0.15856964, 9.4825144815263
2.06266184, 0.41253237, 0.02734308, 8.789383296753716
2.12612836, 0.41253237, 0.2125227, 8.113509499043614
2.18959488, 0.41253237, 0.39049381, 7.473545025613572
2.2530614, 0.41253237, 0.55500254, 6.890068000331628
2.31652792, 0.41253237, 0.70024124, 6.37473173286595
2.37999443, 0.41253237, 0.82105841, 5.940954698866757
2.44346095, 0.41253237, 0.91314588, 5.5922389036806095
2.50692747, 0.41253237, 0.97319659, 5.325821362493957
2.57039399, 0.41253237, 0.99902697, 5.121735554497306
2.63386051, 0.41253237, 0.98965953, 4.934606897440803
2.69732703, 0.41253237, 0.94536232, 4.712011440570756
2.76079354, 0.41253237, 0.86764388, 4.4271214201449505
2.82426006, 0.41253237, 0.75920353, 4.073862909395708
2.88772658, 0.41253237, 0.62383881, 3.656693588238689
2.9511931, 0.41253237, 0.46631311, 3.1828524787561867
3.01465962, 0.41253237, 0.29218827, 2.660165479423213
3.07812614, 0.41253237, 0.107628, 2.100375397849083
3.14159265, 0.41253237, -0.08082084, 1.5149801934917544
-3.14159265, 0.47599889, -0.10736039, 1.4745595724954998
-3.07812614, 0.47599889, 0.08055238, 2.0495369390473885
-3.01465962, 0.47599889, 0.26553284, 2.6031206520221937
-2.9511931, 0.47599889, 0.44105785, 3.1229310814203584
-2.88772658, 0.47599889, 0.60095464, 3.600156728444335
-2.82426006, 0.47599889, 0.73961868, 4.022708885672773
-2.76079354, 0.47599889, 0.85221042, 4.383706618133625
-2.69732703, 0.47599889, 0.93482401, 4.677587137810256
-2.63386051, 0.47599889, 0.98462207, 4.907741293195908
-2.57039399, 0.47599889, 0.99993165, 5.09630861896507
-2.50692747, 0.47599889, 0.9802983, 5.2920310834628435
-2.44346095, 0.47599889, 0.92649644, 5.543400122801674
-2.37999443, 0.47599889, 0.84049574, 5.874157991013978
-2.31652792, 0.47599889, 0.72538509, 6.289398650540679
-2.2530614, 0.47599889, 0.58525698, 6.785289593860326
-2.18959488, 0.47599889, 0.42505677, 7.353319828945911
-2.12612836, 0.47599889, 0.25040233, 7.978676910375663
-2.06266184, 0.47599889, 0.06738085, 8.64316194344458
-1.99919533, 0.47599889, -0.11766981, 9.329929242405496
-1.93572881, 0.47599889, -0.29838709, 10.015064190937478
-1.87226229, 0.47599889, -0.46860906, 10.67931263379559
-1.80879577, 0.47599889, -0.62259052, 11.299005075254877
-1.74532925, 0.47599889, -0.75520249, 11.859613192565224
-1.68186273, 0.47599889, -0.86210757, 12.34431834326987
-1.61839622, 0.47599889, -0.9399051, 12.744143288355007
-1.5549297, 0.47599889, -0.98624086, 13.062596202186969
-1.49146318, 0.47599889, -0.99987751, 13.329793567926238
-1.42799666, 0.47599889, -0.98072329, 13.611905755468076
-1.36453014, 0.47599889, -0.92981819, 13.975213141433999
-1.30106362, 0.47599889, -0.84927808, 14.4542495471127
-1.23759711, 0.47599889, -0.74219907, 15.053483564761185
-1.17413059, 0.47599889, -0.61252557, 15.762990728628619
-1.11066407, 0.47599889, -0.4648869, 16.553609689230655
-1.04719755, 0.47599889, -0.30440832, 17.391956284438994
-0.98373103, 0.47599889, -0.13650316, 18.236575466848226
-0.92026451, 0.47599889, 0.03334654, 19.028470886324
-0.856798, 0.47599889, 0.19981348, 19.762343339750448
-0.79333148, 0.47599889, 0.35794491, 20.368288002439545
-0.72986496, 0.47599889, 0.50337147, 20.8876152661598
-0.66639844, 0.47599889, 0.63249821, 21.307110982979015
-0.60293192, 0.47599889, 0.7426709, 21.646582853987027
-0.53946541, 0.47599889, 0.8323113, 21.901187561013362
-0.47599889, 0.47599889, 0.90101357, 22.10173556406756
-0.41253237, 0.47599889, 0.94959175, 22.25591598871687
-0.34906585, 0.47599889, 0.98006223, 22.371779824362896
-0.28559933, 0.47599889, 0.99553634, 22.459862148093094
-0.22213281, 0.47599889, 0.9999873, 22.532013871710337
-0.1586663, 0.47599889, 0.997852, 22.587879907889043
-0.09519978, 0.47599889, 0.99344978, 22.629974349900678
-0.03173326, 0.47599889, 0.99026758, 22.651236695761426
0.03173326, 0.47599889, 0.99026758, 22.652053432516205
0.09519978, 0.47599889, 0.99344978, 22.630041352312034
0.1586663, 0.47599889, 0.997852, 22.58837778738286
0.22213281, 0.47599889, 0.9999873, 22.530949047088697
0.28559933, 0.47599889, 0.99553634, 22.460854670875207
0.34906585, 0.47599889, 0.98006223, 22.372238014189666
0.41253237, 0.47599889, 0.94959175, 22.25471395557755
0.47599889, 0.47599889, 0.90101357, 22.101266076847025
0.53946541, 0.47599889, 0.8323113, 21.902378652927872
0.60293192, 0.47599889, 0.7426709, 21.650175762836945
0.66639844, 0.47599889, 0.63249821, 21.303618611813643
0.72986496, 0.47599889, 0.50337147, 20.896121973981888
0.79333148, 0.47599889, 0.35794491, 20.37375098337495
0.856798, 0.47599889, 0.19981348, 19.757709290388956
0.92026451, 0.47599889, 0.03334654, 19.022792621293043
0.98373103, 0.47599889, -0.13650316, 18.23893586916586
1.04719755, 0.47599889, -0.30440832, 17.39014849717214
1.11066407, 0.47599889, -0.4648869, 16.553699224231416
1.17413059, 0.47599889, -0.61252557, 15.762859405209188
1.23759711, 0.47599889, -0.74219907, 15.053314893118507
1.30106362, 0.47599889, -0.84927808, 14.454176003532694
1.36453014, 0.47599889, -0.92981819, 13.975307836909668
1.42799666, 0.47599889, -0.98072329, 13.611806489393198
1.49146318, 0.47599889, -0.99987751, 13.329491625744103
1.5549297, 0.47599889, -0.98624086, 13.062863402073397
1.61839622, 0.47599889, -0.9399051, 12.744051145584267
1.68186273, 0.47599889, -0.86210757, 12.343775945844968
1.74532925, 0.47599889, -0.75520249, 11.85952431924198
1.80879577, 0.47599889, -0.62259052, 11.298945129303226
1.87226229, 0.47599889, -0.46860906, 10.678201407594404
1.93572881, 0.47599889, -0.29838709, 10.015118386653967
1.99919533, 0.47599889, -0.11766981, 9.329983866311737
2.06266184, 0.47599889, 0.06738085, 8.642777318225539
2.12612836, 0.47599889, 0.25040233, 7.978816707876166
2.18959488, 0.47599889, 0.42505677, 7.353090709947408
2.2530614, 0.47599889, 0.58525698, 6.785881422991549
2.31652792, 0.47599889, 0.72538509, 6.289387259520805
2.37999443, 0.47599889, 0.84049574, 5.8739952463333625
2.44346095, 0.47599889, 0.92649644, 5.5437932453420125
2.50692747, 0.47599889, 0.9802983, 5.292371044997602
2.57039399, 0.47599889, 0.99993165, 5.096368072287807
2.63386051, 0.47599889, 0.98462207, 4.907454835723339
2.69732703, 0.47599889, 0.93482401, 4.677307800470588
2.76079354, 0.47599889, 0.85221042, 4.38359960172052
2.82426006, 0.47599889, 0.73961868, 4.023092170395373
2.88772658, 0.47599889, 0.60095464, 3.600320583734415
2.9511931, 0.47599889, 0.44105785, 3.1234404102412094
3.01465962, 0.47599889, 0.26553284, 2.603346434433677
3.07812614, 0.47599889, 0.08055238, 2.049057034122071
3.14159265, 0.47599889, -0.10736039, 1.4757860028472747
-3.14159265, 0.53946541, -0.13750666, 1.4348016139176296
-3.07812614, 0.53946541, 0.04963351, 1.9915734954959636
-3.01465962, 0.53946541, 0.23492001, 2.537882056381976
-2.9511931, 0.53946541, 0.4118617, 3.054863770170694
-2.88772658, 0.53946541, 0.5742811, 3.5349225789160923
-2.82426006, 0.53946541, 0.71653107, 3.963556486521747
-2.76079354, 0.53946541, 0.83369166, 4.3323271609645815
-2.69732703, 0.53946541, 0.92174019, 4.636176850446872
-2.63386051, 0.53946541, 0.97768845, 4.8753797652694635
-2.57039399, 0.53946541, 0.99968245, 5.067708887009843
-2.50692747, 0.53946541, 0.9870613, 5.256245419687113
-2.44346095, 0.53946541, 0.9403733, 5.4916128289739765
-2.37999443, 0.53946541, 0.8613489, 5.802284283261975
-2.31652792, 0.53946541, 0.75283189, 6.195582208221038
-2.2530614, 0.53946541, 0.61867138, 6.6714121153195505
-2.18959488, 0.53946541, 0.46357881, 7.219276218356929
-2.12612836, 0.53946541, 0.2929554, 7.827413345707804
-2.06266184, 0.53946541, 0.11269635, 8.479520547887656
-1.99919533, 0.53946541, -0.07102084, 9.15691878139065
-1.93572881, 0.53946541, -0.25195628, 9.838263495382902
-1.87226229, 0.53946541, -0.42402765, 10.504018746572477
-1.80879577, 0.53946541, -0.58152244, 11.132677181962757
-1.74532925, 0.53946541, -0.71929449, 11.705153520424084
-1.68186273, 0.53946541, -0.83293809, 12.207946899997493
-1.61839622, 0.53946541, -0.91893319, 12.629545037043206
-1.5549297, 0.53946541, -0.97475673, 12.967844870825981
-1.49146318, 0.53946541, -0.99895614, 13.242198537323395
-1.42799666, 0.53946541, -0.99118261, 13.506024728445436
-1.36453014, 0.53946541, -0.95218308, 13.829726924339813
-1.30106362, 0.53946541, -0.88375147, 14.255258311411676
-1.23759711, 0.53946541, -0.78864108, 14.796906838312571
-1.17413059, 0.53946541, -0.67044165, 15.448786263677231
-1.11066407, 0.53946541, -0.53342553, 16.190758367362644
-1.04719755, 0.53946541, -0.38236875, 16.991272481999754
-0.98373103, 0.53946541, -0.22235351, 17.80476627751486
-0.92026451, 0.53946541, -0.05855934, 18.60184137858587
-0.856798, 0.53946541, 0.10394975, 19.346660697630952
-0.79333148, 0.53946541, 0.26043408, 20.011327360286028
-0.72986496, 0.53946541, 0.40667583, 20.541809866568673
-0.66639844, 0.53946541, 0.53915739, 21.012586072650414
-0.60293192, 0.53946541, 0.65521338, 21.377595262228912
-0.53946541, 0.53946541, 0.75314829, 21.676294048664158
-0.47599889, 0.53946541, 0.8323113, 21.901440582980936
-0.41253237, 0.53946541, 0.89311739, 22.077061504754305
-0.34906585, 0.53946541, 0.93700106, 22.21252163915421
-0.28559933, 0.53946541, 0.96628502, 22.313934795505826
-0.22213281, 0.53946541, 0.98394553, 22.38753443637074
-0.1586663, 0.53946541, 0.9932624, 22.441097689746034
-0.09519978, 0.53946541, 0.9973653, 22.47669488464868
-0.03173326, 0.53946541, 0.99873032, 22.494565568739066
0.03173326, 0.53946541, 0.99873032, 22.495354243797113
0.09519978, 0.53946541, 0.9973653, 22.476965803939915
0.1586663, 0.53946541, 0.9932624, 22.44102815694347
0.22213281, 0.53946541, 0.98394553, 22.3886690044333
0.28559933, 0.53946541, 0.96628502, 22.31345692740181
0.34906585, 0.53946541, 0.93700106, 22.213860990694837
0.41253237, 0.53946541, 0.89311739, 22.077093588844328
0.47599889, 0.53946541, 0.8323113, 21.90417873570902
0.53946541, 0.53946541, 0.75314829, 21.67378466790216
0.60293192, 0.53946541, 0.65521338, 21.384313616298073
0.66639844, 0.53946541, 0.53915739, 21.009692600783687
0.72986496, 0.53946541, 0.40667583, 20.548195277459524
0.79333148, 0.53946541, 0.26043408, 20.013586859661615
0.856798, 0.53946541, 0.10394975, 19.33240118985378
0.92026451, 0.53946541, -0.05855934, 18.610723601849177
0.98373103, 0.53946541, -0.22235351, 17.804493364071003
1.04719755, 0.53946541, -0.38236875, 16.987381903677214
1.11066407, 0.53946541, -0.53342553, 16.19174696456553
1.17413059, 0.53946541, -0.67044165, 15.448362588952103
1.23759711, 0.53946541, -0.78864108, 14.79677254510335
1.30106362, 0.53946541, -0.88375147, 14.255396211946591
1.36453014, 0.53946541, -0.95218308, 13.829469440478295
1.42799666, 0.53946541, -0.99118261, 13.505973009709427
1.49146318, 0.53946541, -0.99895614, 13.241935400989838
1.5549297, 0.53946541, -0.97475673, 12.968206966557387
1.61839622, 0.53946541, -0.91893319, 12.62941619538596
1.68186273, 0.53946541, -0.83293809, 12.208145773649662
1.74532925, 0.53946541, -0.71929449, 11.705702683107514
1.80879577, 0.53946541, -0.58152244, 11.131778163969898
1.87226229, 0.53946541, -0.42402765, 10.50350910516347
1.93572881, 0.53946541, -0.25195628, 9.838273171725255
1.99919533, 0.53946541, -0.07102084, 9.156255862004182
2.06266184, 0.53946541, 0.11269635, 8.47911714221436
2.12612836, 0.53946541, 0.2929554, 7.827700112829528
2.18959488, 0.53946541, 0.46357881, 7.219395381455821
2.2530614, 0.53946541, 0.61867138, 6.671210246783246
2.31652792, 0.53946541, 0.75283189, 6.195861875887844
2.37999443, 0.53946541, 0.8613489, 5.802471314788403
2.44346095, 0.53946541, 0.9403733, 5.491593996359721
2.50692747, 0.53946541, 0.9870613, 5.256228349409506
2.57039399, 0.53946541, 0.99968245, 5.06777366929263
2.63386051, 0.53946541, 0.97768845, 4.87556553484133
2.69732703, 0.53946541, 0.92174019, 4.636171279408142
2.76079354, 0.53946541, 0.83369166, 4.331996379284831
2.82426006, 0.53946541, 0.71653107, 3.9634486765004637
2.88772658, 0.53946541, 0.5742811, 3.535070486544215
2.9511931, 0.53946541, 0.4118617, 3.0568435253209643
3.01465962, 0.53946541, 0.23492001, 2.537303288753279
3.07812614, 0.53946541, 0.04963351, 1.992770071655176
3.14159265, 0.53946541, -0.13750666, 1.432308265319989
-3.14159265, 0.60293192, -0.17115495, 1.3874921040692096
-3.07812614, 0.60293192, 0.01491627, 1.9288061120003461
-3.01465962, 0.60293192, 0.20032833, 2.4661631956573578
-2.9511931, 0.60293192, 0.37863219, 2.98004228182325
-2.88772658, 0.60293192, 0.54365198, 3.4607686221418943
-2.82426006, 0.60293192, 0.68970036, 3.894595503424925
-2.76079354, 0.60293192, 0.81177524, 4.27294697075471
-2.69732703, 0.60293192, 0.90573109, 4.587367093033232
-2.63386051, 0.60293192, 0.96841884, 4.837587008816453
-2.57039399, 0.60293192, 0.99778952, 5.035391568811286
-2.50692747, 0.60293192, 0.99295828, 5.218262705631599
-2.44346095, 0.60293192, 0.95422667, 5.437728662687271
-2.37999443, 0.60293192, 0.88306278, 5.726427669571414
-2.31652792, 0.60293192, 0.78204021, 6.0965806911664
-2.2530614, 0.60293192, 0.65473836, 6.548381064216695
-2.18959488, 0.60293192, 0.50560804, 7.0740986776396095
-2.12612836, 0.60293192, 0.33980731, 7.661487965850326
-2.06266184, 0.60293192, 0.16301399, 8.299104012926547
-1.99919533, 0.60293192, -0.01877843, 8.96352346310116
-1.93572881, 0.60293192, -0.19947384, 9.640993020770876
-1.87226229, 0.60293192, -0.37308769, 10.305167294373494
-1.80879577, 0.60293192, -0.5339546, 10.941364099374972
-1.74532925, 0.60293192, -0.67692179, 11.527896704913706
-1.68186273, 0.60293192, -0.79752154, 12.046904229182081
-1.61839622, 0.60293192, -0.89211636, 12.492596323033517
-1.5549297, 0.60293192, -0.95801196, 12.854415554480935
-1.49146318, 0.60293192, -0.99353407, 13.143746839487022
-1.42799666, 0.60293192, -0.99806657, 13.39849630277413
-1.36453014, 0.60293192, -0.97204981, 13.68550889744677
-1.30106362, 0.60293192, -0.9169396, 14.056829579436162
-1.23759711, 0.60293192, -0.83512851, 14.534202018434799
-1.17413059, 0.60293192, -0.72983275, 15.12366483107844
-1.11066407, 0.60293192, -0.60494905, 15.804600634238826
-1.04719755, 0.60293192, -0.4648869, 16.55528060907954
-0.98373103, 0.60293192, -0.31438271, 17.34946447281973
-0.92026451, 0.60293192, -0.15830267, 18.12486071175766
-0.856798, 0.60293192, -0.00144209, 18.87281869472888
-0.79333148, 0.60293192, 0.15167139, 19.540553361451376
-0.72986496, 0.60293192, 0.2969627, 20.150552305868985
-0.66639844, 0.60293192, 0.43097465, 20.630791401013443
-0.60293192, 0.60293192, 0.5510059, 21.04141116529548
-0.53946541, 0.60293192, 0.65521338, 21.388789474109196
-0.47599889, 0.60293192, 0.7426709, 21.643808065012696
-0.41253237, 0.60293192, 0.81337431, 21.850247800142345
-0.34906585, 0.60293192, 0.86818314, 22.005096491266812
-0.28559933, 0.60293192, 0.90868859, 22.122907080974286
-0.22213281, 0.60293192, 0.93700106, 22.211315851406574
-0.1586663, 0.60293192, 0.95545978, 22.273678513723173
-0.09519978, 0.60293192, 0.96628502, 22.311851953867304
-0.03173326, 0.60293192, 0.9712183, 22.33134480319953
0.03173326, 0.60293192, 0.9712183, 22.33023811192422
0.09519978, 0.60293192, 0.96628502, 22.312152556649846
0.1586663, 0.60293192, 0.95545978, 22.274004823169253
0.22213281, 0.60293192, 0.93700106, 22.21120838533604
0.28559933, 0.60293192, 0.90868859, 22.125355053853436
0.34906585, 0.60293192, 0.86818314, 22.004501658461763
0.41253237, 0.60293192, 0.81337431, 21.84613225219649
0.47599889, 0.60293192, 0.7426709, 21.641812773609768
0.53946541, 0.60293192, 0.65521338, 21.387423467533157
0.60293192, 0.60293192, 0.5510059, 21.043253703428014
0.66639844, 0.60293192, 0.43097465, 20.636454537971613
0.72986496, 0.60293192, 0.2969627, 20.163588943752405
0.79333148, 0.60293192, 0.15167139, 19.540860956601104
0.856798, 0.60293192, -0.00144209, 18.864662637611463
0.92026451, 0.60293192, -0.15830267, 18.124381632825564
0.98373103, 0.60293192, -0.31438271, 17.339637427667984
1.04719755, 0.60293192, -0.4648869, 16.559625148635384
1.11066407, 0.60293192, -0.60494905, 15.806076531179567
1.17413059, 0.60293192, -0.72983275, 15.123026765314933
1.23759711, 0.60293192, -0.83512851, 14.535978208272795
1.30106362, 0.60293192, -0.9169396, 14.055393368396059
1.36453014, 0.60293192, -0.97204981, 13.684591702887166
1.42799666, 0.60293192, -0.99806657, 13.3989935829173
1.49146318, 0.60293192, -0.99353407, 13.144976712274175
1.5549297, 0.60293192, -0.95801196, 12.854540284258922
1.61839622, 0.60293192, -0.89211636, 12.492296661986858
1.68186273, 0.60293192, -0.79752154, 12.048541908550849
1.74532925, 0.60293192, -0.67692179, 11.52615581124925
1.80879577, 0.60293192, -0.5339546, 10.941384308641814
1.87226229, 0.60293192, -0.37308769, 10.30453380578416
1.93572881, 0.60293192, -0.19947384, 9.640165116505157
1.99919533, 0.60293192, -0.01877843, 8.964114900760006
2.06266184, 0.60293192, 0.16301399, 8.298391867715399
2.12612836, 0.60293192, 0.33980731, 7.662154275079966
2.18959488, 0.60293192, 0.50560804, 7.074364826827399
2.2530614, 0.60293192, 0.65473836, 6.547679406961925
2.31652792, 0.60293192, 0.78204021, 6.096943757615792
2.37999443, 0.60293192, 0.88306278, 5.726558322391691
2.44346095, 0.60293192, 0.95422667, 5.437789327390402
2.50692747, 0.60293192, 0.99295828, 5.218370899202962
2.57039399, 0.60293192, 0.99778952, 5.0355861287937
2.63386051, 0.60293192, 0.96841884, 4.837678313416111
2.69732703, 0.60293192, 0.90573109, 4.587250711488452
2.76079354, 0.60293192, 0.81177524, 4.2724638402929545
2.82426006, 0.60293192, 0.68970036, 3.8952534201216267
2.88772658, 0.60293192, 0.54365198, 3.461153195878052
2.9511931, 0.60293192, 0.37863219, 2.9804842420852276
3.01465962, 0.60293192, 0.20032833, 2.4661626332561344
3.07812614, 0.60293192, 0.01491627, 1.927925553370557
3.14159265, 0.60293192, -0.17115495, 1.3897006474905365
-3.14159265, 0.66639844, -0.20816932, 1.3431776141980334
-3.07812614, 0.66639844, -0.023528, 1.8604125821864639
-3.01465962, 0.66639844, 0.16175688, 2.3861129359379034
-2.9511931, 0.66639844, 0.34129022, 2.8971960921778415
-2.88772658, 0.66639844, 0.50890633, 3.3771612059690708
-2.82426006, 0.66639844, 0.65888246, 3.8174191072380137
-2.76079354, 0.66639844, 0.78613528, 4.204112730674766
-2.69732703, 0.66639844, 0.88639331, 4.530280916191529
-2.63386051, 0.66639844, 0.95633947, 4.7925184447396925
-2.57039399, 0.66639844, 0.99371879, 4.9991714797583215
-2.50692747, 0.66639844, 0.99740779, 5.178908895903379
-2.44346095, 0.66639844, 0.96744338, 5.382593786283441
-2.37999443, 0.66639844, 0.90501058, 5.648401618816487
-2.31652792, 0.66639844, 0.81238985, 5.9935937014348815
-2.2530614, 0.66639844, 0.69286632, 6.41778476856658
-2.18959488, 0.66639844, 0.55060459, 6.919219658202195
-2.12612836, 0.66639844, 0.39049381, 7.485214394613301
-2.06266184, 0.66639844, 0.21796908, 8.101340977524618
-1.99919533, 0.66639844, 0.03881565, 8.753916035397562
-1.93572881, 0.66639844, -0.14103653, 9.420940119815555
-1.87226229, 0.66639844, -0.31572071, 10.086087431054858
-1.80879577, 0.66639844, -0.47963578, 10.72374835906207
-1.74532925, 0.66639844, -0.62763621, 11.324201594920252
-1.68186273, 0.66639844, -0.75520249, 11.862146005897669
-1.61839622, 0.66639844, -0.85858616, 12.329299263141365
-1.5549297, 0.66639844, -0.93492441, 12.719229694527177
-1.49146318, 0.66639844, -0.98232022, 13.030606997028979
-1.42799666, 0.66639844, -0.99988568, 13.287984130413486
